MEAS_DT,BURST_ID,ROWS,DUR_S,VIB-TOP_RMS,VIB-TOP_KUR,VIB-TOP_CRF,VIB-TOP_PTP,VIB-TOP_STD,VIB-BOT_RMS,VIB-BOT_KUR,VIB-BOT_CRF,VIB-BOT_PTP,VIB-BOT_STD,CUR-MTR_RMS,CUR-MTR_KUR,CUR-MTR_CRF,CUR-MTR_PTP,CUR-MTR_STD
2024-08-30 18:27:18.508,B24-00431,14,1.3,0.070101,-1.429715,1.562612,0.214111,0.072747,0.12553,-0.201177,2.154135,0.454834,0.130268,141.965869,-1.245416,1.630453,414.16983,147.324945
2024-08-31 20:02:36.034,B24-00433,50,4.9,0.060853,-0.865034,2.317226,0.237987,0.061471,0.121797,-1.117327,2.060061,0.406095,0.123034,133.990566,-1.45499,1.510024,402.22149,135.350912
2024-09-01 08:50:19.047,B24-00434,50,4.9,0.040691,-0.583124,2.083575,0.165871,0.041104,0.060789,-0.762377,2.002312,0.239645,0.061406,81.406311,-1.589601,1.359436,220.87767,82.232792
2024-09-01 21:38:02.061,B24-00435,38,3.7,0.083878,-1.083522,2.019959,0.308559,0.085004,0.202347,-1.3032,1.68895,0.679504,0.205063,158.022683,-1.403058,1.612534,483.70677,160.143887
2024-09-02 10:25:43.874,B24-00436,23,2.2,0.079702,-0.607778,1.7719,0.282242,0.081493,0.175687,-1.011928,1.854427,0.606502,0.179635,169.900558,-1.237526,1.801011,511.58565,173.719024
2024-09-02 23:13:24.187,B24-00437,10,0.9,0.048964,-0.580086,1.690325,0.147627,0.051612,0.06017,0.249192,1.988472,0.221582,0.063425,67.883783,-0.015273,2.066077,205.580732,71.55579
2024-09-03 12:01:03.200,B24-00438,50,4.9,0.117634,-0.088286,2.656594,0.577757,0.118829,0.191967,-1.14923,1.905044,0.705424,0.193916,178.814056,-1.475893,1.494051,531.06768,180.629474
2024-09-04 00:48:46.214,B24-00439,49,4.8,0.068869,-1.020193,1.888075,0.241677,0.069583,0.091112,-1.189654,1.961951,0.303393,0.092056,100.149517,-1.44765,1.497881,296.67274,101.187364
2024-09-04 13:36:29.127,B24-00440,36,3.5,0.069157,-0.49423,2.307862,0.281959,0.070138,0.067424,-0.954711,1.891146,0.244265,0.06838,92.320336,-1.482145,1.53349,273.89673,93.62991
2024-09-05 02:24:10.740,B24-00441,24,2.3,0.095332,1.653376,2.788189,0.475032,0.097382,0.188137,-1.256354,1.716323,0.592288,0.192184,172.32011,-1.156803,1.810063,517.10039,176.026343
2024-09-05 15:11:51.153,B24-00442,11,1.0,0.080836,-0.623325,1.830303,0.268335,0.084781,0.090966,-0.459325,1.899044,0.270026,0.095406,96.437084,-0.818003,1.886853,290.54133,101.144067
2024-09-06 03:59:30.267,B24-00443,50,4.9,0.081814,0.849833,2.842721,0.400237,0.082645,0.182082,-1.217676,1.744782,0.617289,0.18393,173.181237,-1.471092,1.469789,507.47949,174.939467
2024-09-06 16:47:13.280,B24-00444,50,4.9,0.076029,-0.500898,2.070547,0.296423,0.076801,0.121121,-1.129849,1.916378,0.39699,0.122351,122.127926,-1.460749,1.523008,368.77339,123.367836
2024-09-07 05:34:56.293,B24-00445,39,3.8,0.062334,-0.50518,2.316348,0.269469,0.063149,0.058598,0.463014,2.598172,0.264894,0.059364,80.228716,-1.56672,1.408602,222.16371,81.277502
2024-09-07 18:22:38.206,B24-00446,28,2.7,0.08274,-0.197472,2.319687,0.34112,0.084259,0.210399,-1.305488,1.665841,0.688519,0.21426,170.816663,-1.563715,1.465613,478.49172,173.951176
2024-09-08 07:10:19.020,B24-00447,25,2.4,0.044118,-0.390127,2.155855,0.17895,0.045028,0.039957,-0.232029,2.32992,0.171014,0.040781,83.820241,-1.615281,1.375226,227.00455,85.548676
2024-09-08 19:57:59.533,B24-00448,11,1.0,0.065818,0.721813,2.122161,0.25722,0.069031,0.220677,-1.49925,1.525282,0.65346,0.231448,162.11025,-1.085969,1.788737,472.95004,170.022664
2024-09-09 08:45:38.646,B24-00449,50,4.9,0.03939,-0.379835,2.408985,0.169891,0.03979,0.062161,-0.42314,2.381724,0.286216,0.062792,81.237159,-1.589511,1.355582,220.12344,82.061923
2024-09-09 21:33:21.659,B24-00450,49,4.8,0.057645,-0.647173,2.138315,0.232991,0.058242,0.107779,-1.201311,1.840775,0.335546,0.108896,111.632321,-1.429786,1.569189,342.96457,112.789164
2024-09-10 10:21:04.573,B24-00451,35,3.4,0.100262,0.087533,2.216652,0.425327,0.101726,0.196671,-1.235135,1.720308,0.634772,0.199542,170.395017,-1.418339,1.492791,508.71975,172.882667
2024-09-10 23:08:46.086,B24-00452,50,4.9,0.347406,2.484063,3.264883,1.858296,0.350933,0.226636,2.216376,3.060828,1.077617,0.228937,125.506834,-1.12107,1.830119,426.769306,126.781047
2024-09-11 11:56:29.099,B24-00453,22,2.1,0.054058,-0.431228,2.102037,0.209536,0.05533,0.059599,2.204239,2.928441,0.281583,0.061002,83.934703,-1.43239,1.619621,224.35501,85.909907
2024-09-12 00:44:09.312,B24-00454,10,0.9,0.109732,-1.165841,1.719312,0.34095,0.115667,0.078661,0.502095,2.09232,0.249795,0.082916,73.608989,-0.277993,2.007738,226.537256,77.590687
2024-09-12 13:31:48.326,B24-00455,50,4.9,0.078015,-0.678126,2.031623,0.315962,0.078807,0.122414,-1.360452,1.740996,0.369185,0.123657,129.35084,-1.448673,1.53426,392.22757,130.66408
2024-09-14 03:54:55.665,B24-00458,17,1.6,0.073887,-0.661365,1.96884,0.273739,0.076161,0.142462,-1.235831,1.798114,0.406231,0.146847,130.559497,-1.478032,1.523283,396.42732,134.57765
2024-09-14 16:42:35.379,B24-00459,4,0.3,0.026782,-0.452968,1.504703,0.070822,0.030925,0.032625,3.336972,1.702908,0.082198,0.037672,6.325006,3.343125,1.704182,15.804651,7.303488
2024-09-15 05:30:13.792,B24-00460,50,4.9,0.067717,-0.238795,2.435456,0.287408,0.068405,0.065531,0.159779,2.903856,0.320832,0.066196,82.07161,-1.600315,1.352699,221.53392,82.904846
2024-09-15 18:17:56.805,B24-00461,50,4.9,0.085011,-0.389064,2.297617,0.360716,0.085874,0.211419,-1.333793,1.705336,0.677677,0.213566,173.096348,-1.473119,1.461656,505.23978,174.853717
2024-09-16 07:05:39.818,B24-00462,44,4.3,0.08788,-0.079181,2.155728,0.37493,0.088896,0.157816,-0.994576,2.015353,0.494503,0.159641,141.392904,-1.480414,1.560562,430.47064,143.027559
2024-09-16 19:53:22.232,B24-00463,31,3.0,0.039431,-0.758006,1.95099,0.146366,0.040082,0.057519,-0.646518,2.100109,0.235274,0.058469,81.95304,-1.551051,1.440763,222.92212,83.307728
2024-09-17 08:41:03.345,B24-00464,21,2.0,0.083794,0.532602,2.544268,0.348193,0.085863,0.210595,-1.326935,1.613802,0.620411,0.215795,160.826688,-1.312964,1.643044,495.60636,164.798316
2024-09-17 21:28:43.458,B24-00465,7,0.6,0.03838,-0.245997,1.72217,0.117041,0.041455,0.114955,-0.717803,1.762316,0.304142,0.124166,58.365766,0.937147,1.979356,185.085792,63.042233
2024-09-18 10:16:22.171,B24-00466,50,4.9,0.088978,-0.434794,2.347599,0.40404,0.089881,0.142085,-1.114196,1.938412,0.476769,0.143527,133.583077,-1.462986,1.496394,399.26664,134.939285
2024-09-18 23:04:05.184,B24-00467,48,4.7,0.086605,0.114669,2.237185,0.385307,0.087521,0.196609,-1.285275,1.854369,0.646171,0.198689,168.32097,-1.520892,1.473818,495.68528,170.102194
2024-09-19 11:51:47.998,B24-00468,37,3.6,0.034565,-0.308961,2.508877,0.154518,0.035042,0.059692,-0.482227,2.254931,0.233605,0.060515,81.301869,-1.581127,1.449774,219.8092,82.423327
2024-09-20 00:39:29.711,B24-00469,24,2.3,0.101499,-1.206355,1.734476,0.351577,0.103682,0.146183,-1.111314,1.758941,0.510795,0.149327,117.685426,-1.241285,1.75189,355.97841,120.216585
2024-09-20 13:27:10.124,B24-00470,11,1.0,0.114098,-0.636907,1.610344,0.36561,0.119667,0.202067,-1.414526,1.570998,0.589018,0.21193,183.873537,-1.634302,1.550503,501.18595,192.848192
2024-09-21 02:14:49.237,B24-00471,50,4.9,0.076213,-0.69197,2.202456,0.327621,0.076987,0.071607,-1.073006,2.031658,0.260205,0.072334,94.142575,-1.48005,1.499837,278.97767,95.098361
2024-09-21 15:02:32.251,B24-00472,50,4.9,0.109032,-0.14497,2.388154,0.491835,0.110139,0.198587,-1.175497,1.845241,0.681162,0.200603,179.093782,-1.476328,1.49678,533.66691,180.91204
2024-09-22 03:50:15.264,B24-00473,39,3.8,0.058125,-0.546448,2.205961,0.24321,0.058885,0.04827,-0.635471,2.2332,0.193482,0.048901,87.53872,-1.470196,1.518126,254.59507,88.683066
2024-09-22 16:37:57.177,B24-00474,27,2.6,0.079494,-0.353182,2.344331,0.334467,0.081008,0.070373,-1.379452,1.95266,0.231164,0.071713,93.890257,-1.52856,1.597653,274.10582,95.678804
2024-09-23 05:25:37.890,B24-00475,18,1.7,0.08244,2.452078,2.774227,0.38885,0.08483,0.167633,-1.463328,1.640609,0.516029,0.172493,160.066327,-1.568575,1.548406,468.81741,164.706891
2024-09-23 18:13:17.704,B24-00476,5,0.4,0.025853,2.999511,1.85629,0.078156,0.028904,0.063821,0.172588,1.636849,0.187704,0.071355,62.081521,-1.396429,1.400531,173.731582,69.409251
2024-09-24 07:00:56.217,B24-00477,50,4.9,0.115623,0.621256,2.873275,0.607956,0.116797,0.203913,-1.374453,1.698516,0.622227,0.205984,176.420478,-1.465346,1.489608,520.66404,178.211595
2024-09-24 19:48:39.230,B24-00478,48,4.7,0.049745,-0.734256,2.012154,0.192529,0.050271,0.060016,-0.936089,2.133662,0.246854,0.060651,86.625394,-1.52295,1.45189,244.25307,87.542091
2024-09-25 08:36:22.043,B24-00479,34,3.3,0.082632,-1.158257,1.842115,0.274556,0.083875,0.069053,-1.050233,1.816299,0.2459,0.070092,91.996765,-1.520116,1.450233,265.68106,93.380253
2024-09-25 21:24:03.457,B24-00480,34,3.3,0.038315,-0.452609,2.116055,0.155007,0.038891,0.05681,-0.823441,2.14538,0.224011,0.057664,83.919523,-1.611928,1.353761,225.35339,85.181541
2024-09-26 10:11:44.870,B24-00481,50,4.9,0.218643,3.491024,2.960967,1.28214,0.220863,0.19409,2.650048,3.517937,1.16361,0.19606,110.238442,0.238322,2.784329,507.831631,111.357643
2024-09-26 22:59:27.883,B24-00482,20,1.9,0.071181,-0.663458,1.968982,0.256595,0.07303,0.073438,-0.954005,1.827889,0.249784,0.075346,87.372737,-1.360282,1.607972,263.14035,89.642536
2024-09-27 11:47:07.896,B24-00483,8,0.7,0.121656,-1.366987,1.667251,0.359819,0.130056,0.202968,-1.492557,1.561061,0.561101,0.216982,167.138045,-1.468627,1.619214,464.91927,178.678085
2024-09-28 00:34:46.710,B24-00484,50,4.9,0.055697,0.152887,2.598137,0.26721,0.056262,0.046748,-0.396213,2.758941,0.21276,0.047222,85.221916,-1.56296,1.386666,235.01054,86.087135
2024-09-28 13:22:29.723,B24-00485,49,4.8,0.088687,0.706186,2.538685,0.427042,0.089606,0.203917,-1.357006,1.665347,0.648692,0.20603,164.592459,-1.462028,1.479436,482.97029,166.298126
2024-09-29 02:10:12.636,B24-00486,36,3.5,0.074473,-0.992375,1.988971,0.26226,0.07553,0.112481,-0.695921,2.152982,0.380913,0.114077,131.694286,-1.487142,1.573481,391.89761,133.562384
2024-09-29 14:57:54.249,B24-00487,37,3.6,0.110068,-0.651541,2.054943,0.426201,0.111586,0.206038,-1.36798,1.625182,0.660919,0.20888,170.366723,-1.376928,1.532538,515.6557,172.71672
2024-09-30 03:45:35.963,B24-00488,24,2.3,0.091302,-1.146086,1.817953,0.305085,0.093265,0.100258,-1.267887,1.879272,0.321434,0.102414,104.239308,-1.455168,1.536901,313.82851,106.48127
2024-09-30 16:33:16.376,B24-00489,11,1.0,0.071572,-1.268153,1.73485,0.201486,0.075066,0.050282,-0.192557,1.814644,0.170935,0.052736,97.056393,-1.316803,1.658773,266.46415,101.793604
2024-10-01 05:20:55.489,B24-00490,50,4.9,0.028782,0.207333,2.77567,0.140235,0.029074,0.040702,1.208645,3.28418,0.215201,0.041115,85.520858,-1.626108,1.35324,230.94442,86.389113
2024-10-01 18:08:38.502,B24-00491,50,4.9,0.037938,-1.026545,1.845663,0.137874,0.038323,0.051231,-0.315108,2.518006,0.217835,0.051751,86.073557,-1.627222,1.351088,232.5466,86.947423
2024-10-02 06:56:21.516,B24-00492,39,3.8,0.048644,-1.332519,1.722463,0.157549,0.04928,0.049923,-0.083835,2.458952,0.218676,0.050575,85.858987,-1.583251,1.487085,231.67696,86.981374
2024-10-02 19:44:03.429,B24-00493,27,2.6,0.039681,-0.996202,1.801985,0.127372,0.040437,0.033702,0.684987,2.67245,0.141587,0.034344,88.090056,-1.694845,1.366302,231.41327,89.768112
2024-10-03 08:31:44.142,B24-00494,14,1.3,0.049879,-1.476715,1.648945,0.151158,0.051762,0.061811,-0.372462,2.056941,0.217847,0.064145,88.945584,-1.717197,1.414252,229.98812,92.303195
2024-10-03 21:19:23.555,B24-00495,50,4.9,0.042482,-0.711405,1.969768,0.161432,0.042913,0.04997,-0.417816,2.203098,0.207447,0.050477,85.491263,-1.62598,1.356622,231.93087,86.359217
2024-10-04 10:07:06.569,B24-00496,50,4.9,0.040187,-1.221948,1.994773,0.143959,0.040595,0.055601,-0.578014,2.183491,0.227655,0.056166,84.917269,-1.626287,1.355937,230.06621,85.779396
2024-10-04 22:54:49.582,B24-00497,50,4.9,0.047675,-0.80707,2.215166,0.201929,0.048159,0.052399,-1.066103,1.988932,0.203405,0.052931,84.982692,-1.626568,1.356023,230.43611,85.845483
2024-10-05 11:42:32.595,B24-00498,50,4.9,0.03863,-0.491705,2.223257,0.153315,0.039022,0.045391,0.090728,2.825624,0.204053,0.045852,84.987888,-1.629279,1.352953,229.91409,85.850731
2024-10-06 00:30:15.608,B24-00499,41,4.0,0.040247,-0.762027,1.853344,0.145379,0.040747,0.044085,-0.269288,2.265022,0.193471,0.044633,85.263911,-1.561224,1.514724,232.65674,86.323131
2024-10-06 13:17:57.722,B24-00500,50,4.9,0.030964,-0.242491,2.59462,0.129427,0.031279,0.038908,0.241308,2.391518,0.169606,0.039303,85.96283,-1.631421,1.350936,231.92873,86.835572
2024-10-07 02:05:40.735,B24-00501,44,4.3,0.046025,-1.009042,1.832519,0.165928,0.046557,0.054704,-0.351699,2.203143,0.2219,0.055336,83.61353,-1.539221,1.529703,231.46918,84.580193
2024-10-07 14:53:23.148,B24-00502,44,4.3,0.029285,-0.74825,2.239611,0.125749,0.029624,0.039348,-0.8799,2.134844,0.153189,0.039803,83.659336,-1.534942,1.53668,232.30353,84.626528
2024-10-09 05:16:30.288,B24-00505,35,3.4,0.041598,-0.656479,2.130657,0.157788,0.042205,0.043216,0.721929,2.607096,0.191052,0.043847,86.549361,-1.666784,1.394305,231.79713,87.812923
2024-10-09 18:04:11.801,B24-00506,23,2.2,0.03297,-0.702144,1.952424,0.124284,0.033711,0.037061,-0.130852,2.363116,0.152838,0.037894,85.483242,-1.388189,1.657493,232.11506,87.404454
2024-10-10 06:51:52.114,B24-00507,21,2.0,0.035755,-0.519454,1.928472,0.136557,0.036638,0.030385,-1.009752,1.804033,0.104654,0.031135,83.660509,-1.511166,1.570074,230.49453,85.726512
2024-10-10 19:39:32.228,B24-00508,8,0.7,0.027617,0.686122,2.067074,0.087636,0.029524,0.028172,-1.276749,1.615108,0.085604,0.030117,32.043506,-0.241879,1.911332,94.550386,34.255949
2024-10-11 08:27:11.041,B24-00509,50,4.9,0.043863,0.028069,2.461362,0.214146,0.044308,0.049164,0.998933,2.764608,0.244969,0.049663,84.863322,-1.629396,1.35946,230.26136,85.724901
2024-10-11 21:14:54.054,B24-00510,50,4.9,0.047619,-0.857829,1.989053,0.180767,0.048103,0.037762,2.616824,3.681779,0.203133,0.038145,85.282859,-1.628044,1.353248,230.71721,86.148697
2024-10-12 10:02:37.067,B24-00511,36,3.5,0.371143,0.720157,2.321013,1.65968,0.376408,0.263668,1.448476,2.670223,1.128576,0.267408,118.0351,-1.2676,1.711581,394.582796,119.709441
2024-10-12 22:50:18.681,B24-00512,39,3.8,0.036256,-0.507304,2.251938,0.1537,0.03673,0.044936,0.604762,2.818814,0.219776,0.045524,84.128185,-1.57644,1.472247,230.92022,85.227947
2024-10-13 11:38:00.594,B24-00513,27,2.6,0.041791,-1.181042,1.77472,0.138612,0.042587,0.045407,-0.653004,2.040417,0.175181,0.046272,82.057448,-1.48895,1.626139,230.25313,83.620587
2024-10-14 00:25:41.307,B24-00514,15,1.4,0.032364,-0.900088,2.050413,0.107675,0.033499,0.040073,-0.420789,2.046229,0.137193,0.041479,80.832803,-1.634599,1.503153,224.9141,83.6699
2024-10-14 13:13:20.820,B24-00515,13,1.2,0.038079,-0.476415,1.803973,0.131074,0.039634,0.042138,0.006265,2.131347,0.154609,0.043858,74.25807,-1.222587,1.824276,222.39413,77.29025
2024-10-15 02:01:00.134,B24-00516,50,4.9,0.039958,-1.025529,1.892415,0.140372,0.040364,0.043109,0.453339,2.952714,0.228712,0.043547,86.447062,-1.629069,1.352443,233.68052,87.32472
2024-10-15 14:48:43.147,B24-00517,50,4.9,0.029579,-0.433769,2.190023,0.126838,0.029879,0.038536,-0.542375,2.328442,0.171242,0.038927,85.959124,-1.617664,1.362676,234.21744,86.831828
2024-10-16 03:36:26.160,B24-00518,50,4.9,0.049335,-0.836707,2.121746,0.189748,0.049836,0.046947,-0.563014,2.3816,0.221956,0.047424,85.920405,-1.630102,1.353247,232.27456,86.792715
2024-10-16 16:24:09.173,B24-00519,37,3.6,0.046491,-0.112808,2.293991,0.191882,0.047132,0.040566,-0.78827,2.218833,0.15647,0.041126,87.90271,-1.648773,1.450693,233.3788,89.115219
2024-10-17 05:11:50.887,B24-00520,24,2.3,0.029973,-0.247188,2.139805,0.11888,0.030618,0.045408,0.113063,2.200281,0.195889,0.046385,84.31856,-1.640246,1.432105,231.88963,86.13207
2024-10-17 17:59:31.300,B24-00521,11,1.0,0.038539,-1.391115,1.595408,0.110138,0.04042,0.052489,-0.932746,1.831641,0.166518,0.055051,80.777748,-1.331623,1.707969,221.9781,84.720417
2024-10-18 06:47:10.413,B24-00522,13,1.2,0.044789,-0.841241,1.826128,0.14766,0.046618,0.052311,-0.451088,1.89728,0.185467,0.054447,90.958706,-1.773032,1.426409,231.8615,94.672823
2024-10-18 19:34:49.726,B24-00523,50,4.9,0.037356,-1.004365,1.976036,0.140519,0.037735,0.04406,-0.294155,2.461103,0.21041,0.044507,85.941593,-1.630369,1.351456,232.18909,86.814119
2024-10-19 08:22:32.740,B24-00524,50,4.9,0.041234,-1.250238,1.770538,0.137727,0.041653,0.04549,-0.743079,2.40734,0.182334,0.045952,86.604995,-1.628929,1.35097,233.9485,87.484256
2024-10-19 21:10:15.753,B24-00525,38,3.7,0.034793,-0.732371,2.140715,0.13641,0.03526,0.042255,-0.370804,2.138832,0.179268,0.042822,86.910694,-1.62644,1.475292,231.99394,88.077333
2024-10-20 09:57:57.566,B24-00526,27,2.6,0.035806,-1.063407,1.876106,0.13121,0.036488,0.051141,-0.061589,2.182533,0.196423,0.052115,87.759169,-1.671298,1.423041,232.20542,89.430922
2024-10-20 22:45:38.279,B24-00527,13,1.2,0.045696,-0.324553,1.943399,0.167086,0.047562,0.043378,-0.857876,1.580093,0.136728,0.045149,92.809153,-1.953862,1.31607,230.95622,96.598829
2024-10-21 11:33:17.593,B24-00528,50,4.9,0.039196,-0.895399,2.171453,0.152668,0.039594,0.044757,0.077015,2.703082,0.2099,0.045211,86.770221,-1.626596,1.351177,234.34046,87.65116
2024-10-22 00:21:00.606,B24-00529,50,4.9,0.048865,-1.120722,1.835262,0.174488,0.049362,0.046915,-0.753901,2.082984,0.192586,0.047392,86.418059,-1.633106,1.348855,233.07469,87.295422
2024-10-22 13:08:43.619,B24-00530,38,3.7,0.03037,-0.151181,2.56903,0.132106,0.030778,0.034657,0.456672,2.783145,0.166973,0.035122,88.310037,-1.635909,1.472794,233.9634,89.49546
2024-10-23 01:56:25.432,B24-00531,26,2.5,0.039692,-0.634808,2.108515,0.154609,0.040478,0.056519,-0.535482,2.168682,0.199943,0.057639,81.373447,-1.203956,1.74889,234.27203,82.984959
2024-10-23 14:44:06.046,B24-00532,13,1.2,0.042417,-0.912042,1.725316,0.128871,0.044149,0.037193,-0.938985,1.683225,0.121025,0.038712,77.742915,-1.054125,1.819148,229.70524,80.917392
2024-10-24 03:31:45.359,B24-00533,50,4.9,0.038495,-1.118884,1.892008,0.133038,0.038885,0.036409,-0.301072,2.706452,0.157697,0.036778,85.871063,-1.631064,1.3504,231.75624,86.742873
2024-10-24 16:19:28.372,B24-00534,50,4.9,0.041825,-0.477531,2.099341,0.170265,0.042249,0.041444,-0.091458,2.745035,0.183299,0.041865,86.328283,-1.627197,1.356479,233.97436,87.204734
2024-10-25 05:07:11.385,B24-00535,40,3.9,0.033154,-0.890068,2.012934,0.126623,0.033577,0.041035,-0.421359,2.110308,0.15697,0.041558,85.584323,-1.553133,1.514412,232.81148,86.674613
2024-10-25 17:54:53.399,B24-00536,25,2.4,0.033712,-0.912824,2.210114,0.127656,0.034408,0.034196,0.22517,2.382278,0.152327,0.034901,83.869509,-1.528648,1.591124,231.69687,85.598959
2024-10-26 06:42:33.912,B24-00537,13,1.2,0.047876,-0.666698,1.788452,0.168607,0.049831,0.037752,-0.924525,1.883373,0.11762,0.039293,82.960065,-1.25719,1.65981,229.9861,86.347574
2024-10-26 19:30:13.225,B24-00538,50,4.9,0.04764,-0.592543,2.269254,0.216075,0.048124,0.054033,-0.526443,2.509433,0.243584,0.054581,85.460832,-1.629318,1.356697,231.60544,86.328477
2024-10-27 08:17:56.238,B24-00539,50,4.9,0.039317,-0.818022,2.340688,0.167914,0.039716,0.031557,-0.360113,2.353354,0.144153,0.031877,86.125795,-1.630489,1.349373,232.27742,87.000191
2024-10-27 21:05:39.252,B24-00540,24,2.3,0.665682,2.790063,2.728802,3.305939,0.679999,0.206125,1.170678,2.777981,0.883121,0.210559,87.914323,-0.911314,1.814177,307.560003,89.80517
2024-10-28 09:53:19.665,B24-00541,39,3.8,0.027852,-0.503267,2.250542,0.124761,0.028217,0.041741,-0.614442,2.019496,0.167563,0.042287,85.246281,-1.560911,1.490487,233.53901,86.360659
2024-10-28 22:41:01.578,B24-00542,25,2.4,0.052535,-1.225872,1.725961,0.17366,0.053618,0.050448,-1.164853,1.751865,0.171945,0.051488,81.895862,-1.230542,1.733897,231.48659,83.584614
2024-10-29 11:28:42.091,B24-00543,11,1.0,0.040448,-1.35685,1.613453,0.125806,0.042422,0.033242,-1.603648,1.501743,0.090906,0.034864,58.869286,-0.755131,1.959536,180.855894,61.742628
2024-10-30 00:16:21.205,B24-00544,50,4.9,0.039624,-0.142685,2.316739,0.17006,0.040026,0.03259,-0.087133,2.743483,0.156811,0.03292,86.263667,-1.624055,1.358193,234.10406,87.139462
2024-10-30 13:04:04.218,B24-00545,50,4.9,0.034213,-0.957029,2.031434,0.134468,0.034561,0.044151,-0.974177,1.994907,0.162453,0.0446,86.161645,-1.630141,1.354011,232.94809,87.036405
2024-10-31 01:51:47.231,B24-00546,49,4.8,0.045535,-0.814435,1.995236,0.175522,0.046007,0.049255,-0.994703,2.069802,0.181561,0.049765,85.827973,-1.610753,1.38529,233.7723,86.717406
2024-10-31 14:39:30.144,B24-00547,36,3.5,0.034392,-0.099424,2.031217,0.137579,0.03488,0.043663,-0.195225,2.607781,0.190871,0.044282,86.408446,-1.645314,1.425614,232.52347,87.634159
2024-11-01 03:27:11.758,B24-00548,25,2.4,0.045955,-0.921105,1.944167,0.168914,0.046902,0.051658,-0.506032,2.132538,0.189361,0.052723,84.419457,-1.588228,1.562815,232.60072,86.160247
2024-11-01 16:14:52.271,B24-00549,11,1.0,0.025712,-0.543269,1.858989,0.087681,0.026967,0.048678,1.889284,2.446206,0.171718,0.051054,57.204347,-1.143976,1.785035,166.822812,59.996425
2024-11-02 17:50:09.497,B24-00551,50,4.9,0.03743,-1.123603,1.902899,0.141167,0.03781,0.042992,-0.696679,2.442504,0.179961,0.043428,85.151971,-1.62993,1.357466,230.68491,86.016481
2024-11-04 08:13:17.337,B24-00554,25,2.4,0.02949,-0.963301,1.869373,0.102486,0.030098,0.050414,-1.03221,1.703548,0.164588,0.051454,83.566613,-1.446623,1.649533,232.57294,85.289817
2024-11-04 21:00:57.850,B24-00555,10,0.9,0.033721,1.321614,2.155877,0.129109,0.035545,0.035539,-1.591883,1.536066,0.102781,0.037462,69.88892,-0.547067,1.927047,203.391572,73.66939
2024-11-12 01:35:56.026,B24-00558,35,3.4,0.037232,-1.079746,1.857236,0.137022,0.037776,0.042403,0.190921,2.687155,0.198172,0.043022,85.78259,-1.623434,1.406801,234.70929,87.034957
2024-11-12 14:23:37.540,B24-00559,23,2.2,0.034072,-1.495168,1.592889,0.104632,0.034838,0.044899,-1.04792,1.779334,0.147082,0.045908,83.227158,-1.619966,1.455345,232.26967,85.097665
2024-11-13 03:11:17.853,B24-00560,10,0.9,0.032692,-1.325783,1.708891,0.096548,0.034461,0.049043,-0.416396,1.881691,0.150806,0.051696,75.01308,-1.02831,1.802838,209.294826,79.070729
2024-11-13 15:58:56.866,B24-00561,8,0.7,0.029498,-0.397355,1.782716,0.096264,0.031535,0.049814,-0.896068,1.656432,0.1584,0.053254,63.309913,0.123063,1.992772,184.595965,67.681144
2024-11-14 04:46:35.679,B24-00562,50,4.9,0.027324,-0.562908,2.378698,0.119039,0.027601,0.039497,-0.10657,2.719217,0.182209,0.039898,86.124544,-1.629737,1.354742,232.95119,86.998928
2024-11-14 17:34:18.693,B24-00563,50,4.9,0.036509,-0.378478,2.456851,0.17241,0.03688,0.042655,-0.8437,1.978838,0.16754,0.043088,86.035131,-1.628927,1.356355,233.06027,86.908607
2024-11-15 06:22:01.706,B24-00564,36,3.5,0.039049,-0.686699,2.298695,0.160683,0.039603,0.040921,-0.492857,2.167598,0.159933,0.041502,87.40609,-1.663398,1.421452,232.54612,88.645954
2024-11-15 19:09:43.319,B24-00565,22,2.1,0.029434,-1.106298,1.908048,0.09304,0.030127,0.052004,-0.881223,2.059138,0.180483,0.053228,86.323629,-1.464214,1.618464,233.27783,88.355051
2024-11-16 07:57:23.532,B24-00566,7,0.6,0.020914,-1.507678,1.409323,0.054813,0.022589,0.041737,-0.731664,1.665084,0.130823,0.045082,50.015475,0.621942,1.981328,142.029656,54.022887
2024-11-16 20:45:02.246,B24-00567,8,0.7,0.016917,0.280116,1.993383,0.055018,0.018085,0.033629,-0.610481,1.813446,0.10756,0.035951,75.683134,-0.799978,1.816468,213.472745,80.908674
2024-11-17 09:32:41.059,B24-00568,50,4.9,0.030234,-0.30199,2.687294,0.137466,0.030541,0.038026,-0.635607,2.029091,0.152429,0.038412,86.073207,-1.629359,1.353769,232.7036,86.947069
2024-11-17 22:20:24.072,B24-00569,49,4.8,0.04797,-1.126417,1.998553,0.18171,0.048467,0.053946,0.314862,2.752497,0.237578,0.054505,85.37412,-1.612464,1.38387,232.3437,86.25885
2024-11-18 11:08:06.985,B24-00570,10,0.9,0.026272,-1.08743,1.759564,0.081084,0.027693,0.064116,-0.130885,1.999974,0.21269,0.067584,59.590941,2.609834,2.330536,241.994888,62.814367
2024-11-18 23:55:45.999,B24-00571,46,4.5,0.030104,1.394034,3.035391,0.168448,0.030436,0.041451,-0.45029,2.245442,0.169004,0.041909,83.219248,-1.56132,1.474135,230.58429,84.138826
