MEAS_DT,SEG_ID,SESS_ID,EQP_CD,SEG_NO,T0_S,FS_HZ,N,VIB-MDE_RMS,VIB-MDE_KUR,VIB-MDE_CRF,VIB-MDE_1X,VIB-MDE_2X,VIB-MDE_3X,VIB-MDE_R21,VIB-MDE_NSY,VIB-MDE_HF,VIB-MNDE_RMS,VIB-MNDE_KUR,VIB-MNDE_CRF,VIB-MNDE_1X,VIB-MNDE_2X,VIB-MNDE_3X,VIB-MNDE_R21,VIB-MNDE_NSY,VIB-MNDE_HF,VIB-FDE_RMS,VIB-FDE_KUR,VIB-FDE_CRF,VIB-FDE_1X,VIB-FDE_2X,VIB-FDE_3X,VIB-FDE_R21,VIB-FDE_NSY,VIB-FDE_HF,VIB-FNDE_RMS,VIB-FNDE_KUR,VIB-FNDE_CRF,VIB-FNDE_1X,VIB-FNDE_2X,VIB-FNDE_3X,VIB-FNDE_R21,VIB-FNDE_NSY,VIB-FNDE_HF
2024-09-23 00:00:43.998,V24-SP2-04-022,V24-SP2-04,P1-SP2-EXF01,22,43.998,1314.1,2628,0.6632,-0.316071,2.737802,0.184247,0.053807,0.014447,0.292035,0.594191,0.221992,0.681412,0.04115,3.402002,0.138142,0.030157,0.011987,0.218305,0.738068,0.236434,0.788449,-0.614311,2.865836,0.22243,0.310298,0.020784,1.395038,0.224915,0.157077,0.993761,-0.580866,2.73248,0.365621,0.327008,0.0356,0.894391,0.267874,0.164399
2024-09-23 00:00:45.997,V24-SP2-04-023,V24-SP2-04,P1-SP2-EXF01,23,45.9979,1314.1,2628,0.641978,-0.286273,3.026276,0.188297,0.061424,0.020547,0.326209,0.537325,0.184347,0.682314,0.232935,4.024253,0.169092,0.034034,0.008946,0.201274,0.688461,0.25677,0.803852,-0.52617,2.805754,0.214141,0.307304,0.028835,1.435057,0.250322,0.183511,0.95631,-0.554121,2.912177,0.350356,0.317582,0.033405,0.906454,0.248088,0.122531
2024-09-23 00:00:47.997,V24-SP2-04-024,V24-SP2-04,P1-SP2-EXF01,24,47.9978,1314.1,2628,0.637369,-0.158705,3.198835,0.227206,0.063491,0.005551,0.279442,0.502324,0.202177,0.651888,0.228497,3.730849,0.14035,0.041433,0.017206,0.29521,0.711614,0.228513,0.819337,-0.506016,2.652086,0.223932,0.287696,0.021519,1.284749,0.287416,0.182206,0.965533,-0.665106,2.798421,0.359376,0.329685,0.03849,0.917381,0.257508,0.153465
2024-09-23 00:00:49.997,V24-SP2-04-025,V24-SP2-04,P1-SP2-EXF01,25,49.9977,1314.1,2628,0.657575,-0.265785,2.952075,0.189483,0.058488,0.021064,0.308673,0.558576,0.212241,0.639007,0.023658,3.623984,0.149229,0.062165,0.012689,0.416575,0.661722,0.227327,0.854237,-0.529378,3.013088,0.220257,0.299983,0.045417,1.361968,0.3274,0.205676,0.934722,-0.592027,2.898815,0.341608,0.310846,0.049071,0.909951,0.25928,0.142658
2024-09-23 00:00:51.997,V24-SP2-04-026,V24-SP2-04,P1-SP2-EXF01,26,51.9976,1314.1,2628,0.666518,-0.149161,2.978979,0.186087,0.062113,0.017885,0.333783,0.55687,0.237808,0.615132,0.173014,3.571166,0.138408,0.063161,0.024631,0.456336,0.670745,0.218241,0.827687,-0.567148,2.928066,0.224244,0.302589,0.020679,1.349376,0.302743,0.202648,0.94423,-0.521086,2.742438,0.360449,0.320542,0.035957,0.889284,0.263661,0.151683
2024-09-23 00:00:53.997,V24-SP2-04-027,V24-SP2-04,P1-SP2-EXF01,27,53.9975,1314.1,2628,0.671016,-0.32957,3.356279,0.18446,0.055105,0.021796,0.298736,0.588394,0.244206,0.624593,0.12347,3.948763,0.13993,0.059528,0.023048,0.425412,0.670985,0.236608,0.831041,-0.499129,2.856547,0.222913,0.291821,0.02988,1.309125,0.290145,0.183301,0.94399,-0.596921,2.667116,0.343314,0.323878,0.04621,0.943387,0.237572,0.147978
2024-09-23 00:00:55.997,V24-SP2-04-028,V24-SP2-04,P1-SP2-EXF01,28,55.9974,1314.1,2628,0.675856,-0.271321,3.200756,0.187917,0.064317,0.014228,0.342264,0.584429,0.239644,0.607859,0.10348,4.063913,0.142504,0.050019,0.022205,0.351002,0.669836,0.187583,0.821806,-0.559326,2.74842,0.21563,0.305738,0.016647,1.41788,0.24625,0.17085,0.937656,-0.553965,2.840657,0.351194,0.328875,0.040828,0.936448,0.227781,0.154453
2024-09-23 00:00:57.997,V24-SP2-04-029,V24-SP2-04,P1-SP2-EXF01,29,57.9973,1314.1,2628,0.660702,-0.194423,3.260953,0.21714,0.081871,0.008011,0.377044,0.507445,0.204673,0.605484,0.184623,3.831258,0.141991,0.040365,0.013944,0.284276,0.688594,0.185027,0.806217,-0.427016,3.530207,0.222639,0.323037,0.022419,1.450946,0.252784,0.18683,0.97021,-0.497005,2.750244,0.341362,0.344564,0.030827,1.00938,0.23903,0.147427
2024-09-23 00:00:59.997,V24-SP2-04-030,V24-SP2-04,P1-SP2-EXF01,30,59.9972,1314.1,2628,0.669794,-0.242382,3.175809,0.189645,0.069231,0.020377,0.365055,0.55958,0.25685,0.619959,0.119644,3.928335,0.141903,0.038949,0.022239,0.274473,0.706426,0.218504,0.828608,-0.631684,2.773196,0.217757,0.329122,0.031995,1.511416,0.257349,0.196715,0.979134,-0.5485,2.757642,0.354679,0.335372,0.029489,0.945565,0.255078,0.178817
2024-09-23 00:01:01.997,V24-SP2-04-031,V24-SP2-04,P1-SP2-EXF01,31,61.9971,1314.1,2628,0.650122,-0.315097,3.15407,0.18393,0.057262,0.026172,0.311323,0.586374,0.196148,0.633444,0.166226,3.597741,0.141553,0.045146,0.011462,0.318935,0.684937,0.210714,0.815293,-0.595374,2.650032,0.221247,0.306859,0.018738,1.386951,0.270635,0.185891,0.968628,-0.549271,2.874404,0.347761,0.337214,0.04328,0.96967,0.27231,0.15921
2024-09-23 00:01:03.997,V24-SP2-04-032,V24-SP2-04,P1-SP2-EXF01,32,63.9971,1314.1,2628,0.658668,-0.359604,3.047878,0.201116,0.062411,0.009068,0.310322,0.540157,0.231793,0.623928,0.099235,3.840936,0.140413,0.047511,0.014192,0.338367,0.678197,0.217647,0.846015,-0.593758,2.809636,0.224207,0.315188,0.033108,1.405789,0.2784,0.1711,1.000536,-0.57629,2.694267,0.366853,0.320458,0.044059,0.873533,0.270806,0.185335
2024-09-23 00:01:05.997,V24-SP2-04-033,V24-SP2-04,P1-SP2-EXF01,33,65.997,1314.1,2628,0.646483,-0.318317,3.169692,0.189727,0.072536,0.021,0.382317,0.555455,0.213498,0.632357,0.154116,3.723232,0.139497,0.058494,0.015712,0.419319,0.704076,0.231227,0.841077,-0.577755,2.876163,0.216193,0.311305,0.023703,1.439942,0.295093,0.170874,0.949341,-0.563815,2.819147,0.348001,0.333718,0.032185,0.958957,0.244835,0.145177
2024-09-23 00:01:07.996,V24-SP2-04-034,V24-SP2-04,P1-SP2-EXF01,34,67.9969,1314.1,2628,0.624251,-0.398858,2.871814,0.18572,0.056916,0.020584,0.306464,0.526329,0.170986,0.626479,0.140965,3.39671,0.140307,0.061553,0.02151,0.438701,0.692465,0.239212,0.841458,-0.585157,2.645931,0.228357,0.30753,0.042984,1.346706,0.273967,0.183831,0.909524,-0.494888,2.670067,0.350246,0.303378,0.038744,0.866185,0.202476,0.1144
2024-09-23 00:01:09.996,V24-SP2-04-035,V24-SP2-04,P1-SP2-EXF01,35,69.9968,1314.1,2628,0.640634,-0.244635,3.071459,0.167744,0.053982,0.022319,0.321811,0.584643,0.197207,0.64427,-0.093871,3.599306,0.14138,0.048148,0.017166,0.34056,0.712237,0.25749,0.852857,-0.597822,2.697964,0.217598,0.326708,0.034372,1.501429,0.276499,0.20114,0.882758,-0.496618,2.665757,0.332566,0.309297,0.018461,0.930032,0.216399,0.138887
2024-09-23 00:01:11.996,V24-SP2-04-036,V24-SP2-04,P1-SP2-EXF01,36,71.9967,1314.1,2628,0.641757,-0.288195,2.769429,0.172604,0.044613,0.014296,0.258472,0.613914,0.225153,0.638968,0.218354,3.725637,0.123071,0.059613,0.020082,0.484378,0.68481,0.236877,0.82372,-0.605952,2.731344,0.226277,0.312229,0.025283,1.379855,0.245494,0.143632,0.91995,-0.564726,2.644315,0.3391,0.330634,0.025529,0.975034,0.20431,0.130675
2024-09-23 00:01:13.996,V24-SP2-04-037,V24-SP2-04,P1-SP2-EXF01,37,73.9966,1314.1,2628,0.62549,-0.334741,3.022522,0.174153,0.045445,0.020742,0.260951,0.597878,0.188041,0.620079,0.158889,3.735081,0.140431,0.058995,0.016741,0.420103,0.669686,0.214319,0.844279,-0.605397,2.680617,0.218561,0.31947,0.03523,1.461694,0.305278,0.195228,0.946659,-0.591452,2.739327,0.344465,0.33009,0.03147,0.958268,0.221457,0.139461
2024-09-23 00:01:15.996,V24-SP2-04-038,V24-SP2-04,P1-SP2-EXF01,38,75.9965,1314.1,2628,0.626142,-0.330707,3.008853,0.209295,0.020475,0.005627,0.09783,0.513265,0.190365,0.624972,0.027468,3.881198,0.132667,0.063666,0.027357,0.479892,0.693755,0.220359,0.819325,-0.52313,2.853522,0.225175,0.306952,0.023385,1.363171,0.261064,0.144583,0.996878,-0.516367,2.839498,0.353043,0.349783,0.039461,0.990767,0.252568,0.148696
2024-09-23 00:01:17.996,V24-SP2-04-039,V24-SP2-04,P1-SP2-EXF01,39,77.9964,1314.1,2628,0.639623,-0.308717,2.934284,0.164473,0.040969,0.008776,0.249095,0.601765,0.213303,0.630177,0.099846,3.4298,0.128149,0.058327,0.014831,0.45515,0.685066,0.232983,0.841633,-0.509319,2.874836,0.226067,0.31579,0.03162,1.396886,0.243658,0.155185,1.000032,-0.491068,2.986467,0.352321,0.347783,0.048309,0.98712,0.240751,0.15367
2024-09-23 00:01:19.996,V24-SP2-04-040,V24-SP2-04,P1-SP2-EXF01,40,79.9963,1314.1,2628,0.631655,-0.412852,2.962479,0.165446,0.058407,0.009687,0.35303,0.582109,0.186624,0.624221,0.195004,3.655826,0.140807,0.042387,0.020069,0.301026,0.70102,0.210224,0.824526,-0.610517,3.11772,0.216415,0.325464,0.01763,1.503885,0.239508,0.156884,1.018501,-0.659638,2.762546,0.363456,0.344694,0.041206,0.948376,0.267223,0.143459
2024-09-23 00:01:21.996,V24-SP2-04-041,V24-SP2-04,P1-SP2-EXF01,41,81.9962,1314.1,2628,0.643401,-0.235317,3.962583,0.189736,0.072679,0.01496,0.383053,0.513767,0.232103,0.616851,-0.216396,3.255895,0.143825,0.061341,0.012869,0.426501,0.662024,0.204656,0.813237,-0.584046,3.177217,0.225346,0.331975,0.029401,1.473181,0.219663,0.157095,0.997874,-0.576549,2.796347,0.354204,0.350488,0.022717,0.989507,0.212923,0.136935
2024-09-23 00:01:23.996,V24-SP2-04-042,V24-SP2-04,P1-SP2-EXF01,42,83.9961,1314.1,2628,0.66035,-0.321805,3.044639,0.191944,0.079872,0.020613,0.416119,0.584509,0.2179,0.609619,-0.11137,3.110315,0.139414,0.052569,0.018848,0.377073,0.688381,0.207723,0.799885,-0.533547,2.962483,0.218369,0.301994,0.020922,1.382957,0.241287,0.144021,0.977871,-0.561564,2.732776,0.3468,0.349141,0.02973,1.00675,0.242842,0.149984
2024-09-23 00:01:25.996,V24-SP2-04-043,V24-SP2-04,P1-SP2-EXF01,43,85.996,1314.1,2628,0.644254,-0.199298,3.153481,0.193902,0.089729,0.026343,0.462751,0.555741,0.212315,0.621971,0.05101,3.728898,0.144218,0.050274,0.015431,0.348595,0.670962,0.227955,0.835777,-0.622037,2.802178,0.223526,0.319446,0.022197,1.429125,0.236931,0.169093,0.957296,-0.433992,3.073938,0.334715,0.329006,0.03413,0.982944,0.238488,0.180406
2024-09-23 00:01:27.996,V24-SP2-04-044,V24-SP2-04,P1-SP2-EXF01,44,87.996,1314.1,2628,0.617277,-0.19099,3.004017,0.195217,0.08289,0.016429,0.424604,0.535706,0.174248,0.624156,-0.097479,3.341526,0.132273,0.049992,0.020095,0.377947,0.714952,0.200823,0.860723,-0.566631,2.798576,0.227826,0.319836,0.040494,1.403859,0.281904,0.158087,0.932124,-0.390812,2.903313,0.337601,0.304935,0.018518,0.903242,0.2643,0.199388
2024-09-23 00:01:29.995,V24-SP2-04-045,V24-SP2-04,P1-SP2-EXF01,45,89.9959,1314.1,2628,0.631191,-0.335018,2.963133,0.170006,0.05579,0.013232,0.328167,0.580377,0.181799,0.610829,0.070929,3.611244,0.140238,0.048971,0.014864,0.349196,0.711758,0.220882,0.839793,-0.479699,2.969833,0.218262,0.304763,0.027157,1.396315,0.282286,0.158818,0.95866,-0.435855,3.351001,0.326924,0.324191,0.034935,0.991641,0.260664,0.201736
2024-09-23 00:01:31.995,V24-SP2-04-046,V24-SP2-04,P1-SP2-EXF01,46,91.9958,1314.1,2628,0.624892,-0.350014,3.271864,0.175544,0.05087,0.011681,0.289786,0.579502,0.191514,0.61626,0.218359,3.711942,0.142262,0.047667,0.014417,0.335067,0.695373,0.216463,0.838198,-0.59411,2.821303,0.225422,0.323173,0.034303,1.433633,0.270693,0.179893,0.979,-0.491492,3.264274,0.348327,0.322225,0.053915,0.925064,0.284749,0.23053
2024-09-23 00:01:33.995,V24-SP2-04-047,V24-SP2-04,P1-SP2-EXF01,47,93.9957,1314.1,2628,0.621925,-0.400752,2.978624,0.177856,0.061114,0.01654,0.343617,0.545716,0.160968,0.605463,0.017264,3.633312,0.138545,0.052603,0.014287,0.379685,0.679308,0.211202,0.835056,-0.543907,2.915895,0.218011,0.321736,0.022567,1.475777,0.249617,0.160069,0.966303,-0.47032,3.161657,0.334704,0.339221,0.030784,1.013496,0.28716,0.19207
2024-09-23 00:01:35.995,V24-SP2-04-048,V24-SP2-04,P1-SP2-EXF01,48,95.9956,1314.1,2628,0.641443,-0.198487,3.191001,0.194265,0.056693,0.007169,0.291831,0.526386,0.209282,0.628317,0.113903,3.507069,0.148845,0.042741,0.012983,0.28715,0.673907,0.213809,0.823119,-0.65733,2.795567,0.224972,0.33319,0.029577,1.481028,0.212882,0.150284,0.937883,-0.495916,2.753717,0.343348,0.314278,0.031451,0.915332,0.228333,0.15242
2024-09-23 00:01:37.995,V24-SP2-04-049,V24-SP2-04,P1-SP2-EXF01,49,97.9955,1314.1,2628,0.642264,-0.232909,3.070019,0.171103,0.05701,0.013434,0.333189,0.585857,0.19828,0.624499,0.081163,3.284382,0.141165,0.048436,0.011369,0.343119,0.694975,0.208881,0.804128,-0.595296,2.801296,0.220273,0.320236,0.021516,1.453817,0.226743,0.142547,0.893954,-0.4868,2.593478,0.327268,0.301893,0.026359,0.922464,0.225215,0.169872
2024-09-23 00:01:39.995,V24-SP2-04-050,V24-SP2-04,P1-SP2-EXF01,50,99.9954,1314.1,2628,0.676852,-0.356941,3.02689,0.185518,0.057972,0.023981,0.312487,0.585724,0.246178,0.642887,0.34695,4.086227,0.142391,0.033988,0.021428,0.238699,0.707761,0.231384,0.812632,-0.583161,2.734172,0.215655,0.33322,0.033253,1.545152,0.224052,0.139771,0.952831,-0.611471,2.874281,0.343112,0.325304,0.042276,0.948099,0.252703,0.137489
2024-09-23 00:01:41.995,V24-SP2-04-051,V24-SP2-04,P1-SP2-EXF01,51,101.9953,1314.1,2628,0.662582,-0.245913,3.262222,0.184177,0.070666,0.021446,0.383685,0.560277,0.235699,0.622799,0.079978,3.343003,0.140286,0.04185,0.016175,0.29832,0.700613,0.2201,0.81916,-0.628026,2.746291,0.22641,0.307843,0.0269,1.359669,0.245945,0.170732,0.980722,-0.548895,2.730553,0.337247,0.334441,0.044382,0.99168,0.280666,0.183397
2024-09-23 00:01:43.995,V24-SP2-04-052,V24-SP2-04,P1-SP2-EXF01,52,103.9952,1314.1,2628,0.647176,-0.189017,4.114907,0.192629,0.081387,0.021454,0.422507,0.563752,0.22099,0.629609,0.034764,3.748341,0.128953,0.044973,0.012787,0.348756,0.660897,0.217661,0.802087,-0.43843,3.019272,0.2121,0.35455,0.011464,1.671614,0.208392,0.176668,1.009378,-0.646836,2.644732,0.345949,0.33427,0.040666,0.966242,0.263688,0.170179
2024-09-23 00:01:45.995,V24-SP2-04-053,V24-SP2-04,P1-SP2-EXF01,53,105.9951,1314.1,2628,0.629563,-0.411476,3.121539,0.192048,0.096868,0.024117,0.504397,0.547567,0.187153,0.608384,0.067846,3.359909,0.141927,0.052637,0.019869,0.370873,0.652564,0.213093,0.771756,-0.567272,2.867871,0.213344,0.345859,0.013772,1.621129,0.175035,0.140058,0.992077,-0.548731,2.850884,0.339766,0.351869,0.035599,1.035623,0.242584,0.135163
2024-09-23 00:01:47.995,V24-SP2-04-054,V24-SP2-04,P1-SP2-EXF01,54,107.995,1314.1,2628,0.623946,-0.206287,3.254133,0.194968,0.09136,0.030275,0.46859,0.535507,0.183595,0.608127,-0.102978,3.491311,0.142848,0.059355,0.026143,0.415513,0.664284,0.201201,0.793077,-0.611844,2.662175,0.221575,0.333091,0.011971,1.50329,0.224852,0.166004,0.949184,-0.593466,2.778,0.341648,0.319314,0.021891,0.934629,0.224809,0.156822
2024-09-23 00:01:49.994,V24-SP2-04-055,V24-SP2-04,P1-SP2-EXF01,55,109.9949,1314.1,2628,0.637693,-0.277184,3.17599,0.185259,0.07332,0.021177,0.395773,0.556447,0.20395,0.605461,0.131535,3.954331,0.135524,0.062532,0.015906,0.461409,0.667344,0.205152,0.804871,-0.687603,2.716388,0.217194,0.331409,0.017677,1.525871,0.239681,0.154707,0.941888,-0.51794,2.790086,0.325855,0.334581,0.032814,1.026777,0.22721,0.148314
2024-09-23 00:01:51.994,V24-SP2-04-056,V24-SP2-04,P1-SP2-EXF01,56,111.9948,1314.1,2628,0.621351,-0.239037,3.42444,0.181406,0.063957,0.016527,0.352564,0.561531,0.198805,0.639587,0.059176,3.561949,0.1421,0.050143,0.023422,0.352871,0.700793,0.251438,0.833739,-0.533699,2.805731,0.219488,0.353519,0.009695,1.610654,0.221678,0.150313,0.94416,-0.429971,2.825159,0.344925,0.333851,0.023419,0.967894,0.229142,0.174535
2024-09-23 00:01:53.994,V24-SP2-04-057,V24-SP2-04,P1-SP2-EXF01,57,113.9948,1314.1,2628,0.645204,-0.306359,2.956759,0.195037,0.063781,0.010582,0.327021,0.523358,0.182175,0.654776,-0.048603,3.424833,0.143906,0.06255,0.021377,0.434657,0.656861,0.268914,0.80354,-0.577267,2.70186,0.225121,0.339738,0.024961,1.509138,0.206558,0.131417,0.951148,-0.560788,2.687415,0.333107,0.345072,0.047962,1.03592,0.207405,0.137167
2024-09-23 00:01:55.994,V24-SP2-04-058,V24-SP2-04,P1-SP2-EXF01,58,115.9947,1314.1,2628,0.639338,-0.285125,3.316084,0.171541,0.069218,0.018375,0.403504,0.561571,0.182724,0.646209,0.319635,3.769119,0.143836,0.048126,0.017987,0.334589,0.696177,0.22808,0.799048,-0.630544,2.73828,0.213506,0.35618,0.010601,1.668245,0.211624,0.161881,0.950184,-0.568173,2.874808,0.349445,0.333384,0.023904,0.954038,0.237769,0.153407
2024-09-23 00:01:57.994,V24-SP2-04-059,V24-SP2-04,P1-SP2-EXF01,59,117.9946,1314.1,2628,0.612804,-0.312914,3.101702,0.193092,0.078857,0.018754,0.408389,0.512843,0.172652,0.640979,0.146595,3.611355,0.169948,0.054817,0.008041,0.322553,0.631089,0.223742,0.803721,-0.632097,2.668548,0.22034,0.335611,0.029161,1.523146,0.230708,0.159426,0.904224,-0.463638,2.991401,0.330273,0.31398,0.025472,0.950667,0.212737,0.153387
2024-09-23 00:01:59.994,V24-SP2-04-060,V24-SP2-04,P1-SP2-EXF01,60,119.9945,1314.1,2628,0.633774,-0.271084,3.097947,0.20838,0.03683,0.00428,0.176745,0.514791,0.184254,0.616711,0.080529,3.756594,0.144487,0.043121,0.013718,0.29844,0.69027,0.188483,0.830772,-0.612879,2.670006,0.228068,0.320628,0.027603,1.405845,0.252174,0.162753,0.916472,-0.370975,2.979283,0.340788,0.310174,0.028057,0.910167,0.207337,0.125913
2024-09-23 00:02:01.994,V24-SP2-04-061,V24-SP2-04,P1-SP2-EXF01,61,121.9944,1314.1,2628,0.671505,-0.303615,3.165796,0.167736,0.048256,0.020017,0.28769,0.639499,0.223026,0.6445,0.131748,3.82884,0.132375,0.056658,0.01395,0.428014,0.686374,0.238389,0.840661,-0.419883,3.124229,0.216583,0.348921,0.017657,1.61103,0.269981,0.211152,0.93187,-0.446985,2.912109,0.339694,0.314406,0.030503,0.925557,0.239742,0.181906
2024-09-23 00:02:03.994,V24-SP2-04-062,V24-SP2-04,P1-SP2-EXF01,62,123.9943,1314.1,2628,0.667199,-0.243752,3.131795,0.198917,0.051238,0.00994,0.257585,0.560217,0.214091,0.632732,-0.084036,3.233166,0.13736,0.054715,0.014532,0.39833,0.684191,0.222048,0.834191,-0.506127,2.947151,0.223141,0.340974,0.017911,1.528062,0.249535,0.194727,0.970884,-0.526107,2.871159,0.336312,0.332274,0.036276,0.987991,0.246981,0.182155
2024-09-23 00:02:05.994,V24-SP2-04-063,V24-SP2-04,P1-SP2-EXF01,63,125.9942,1314.1,2628,0.678842,-0.252468,3.156423,0.179656,0.05927,0.022817,0.329906,0.611115,0.233825,0.62037,0.09706,3.678684,0.143642,0.051178,0.010125,0.356289,0.674628,0.20492,0.841474,-0.538414,2.718775,0.226085,0.332808,0.022385,1.472051,0.257425,0.171078,0.96158,-0.492331,3.105434,0.348054,0.340292,0.021358,0.977698,0.235333,0.161239
2024-09-23 00:02:07.994,V24-SP2-04-064,V24-SP2-04,P1-SP2-EXF01,64,127.9941,1314.1,2628,0.65895,-0.196182,3.244405,0.181791,0.079912,0.021387,0.43958,0.532362,0.201764,0.631858,0.167385,3.238117,0.15198,0.060338,0.013847,0.39701,0.677805,0.217782,0.849175,-0.507104,2.84829,0.217446,0.329686,0.0277,1.516173,0.246731,0.14726,0.926784,-0.504894,2.831611,0.322891,0.343512,0.020597,1.063865,0.199728,0.160244
2024-09-23 00:02:09.994,V24-SP2-04-065,V24-SP2-04,P1-SP2-EXF01,65,129.994,1314.1,2628,0.636787,-0.384007,3.141183,0.225333,0.083242,0.00656,0.369416,0.486446,0.198684,0.590602,0.144713,3.456737,0.143086,0.056569,0.01753,0.395351,0.674372,0.204227,0.867665,-0.496423,2.926711,0.227083,0.335089,0.033702,1.475627,0.287224,0.201607,0.921685,-0.514298,2.777727,0.33216,0.339459,0.016327,1.021972,0.218263,0.172142
2024-09-23 00:02:11.993,V24-SP2-04-066,V24-SP2-04,P1-SP2-EXF01,66,131.9939,1314.1,2628,0.644792,-0.295964,3.41609,0.208284,0.084099,0.010154,0.403773,0.483596,0.228965,0.616472,0.078718,3.685126,0.14246,0.052651,0.015877,0.369582,0.704432,0.243972,0.833082,-0.613572,2.716743,0.21758,0.337399,0.02754,1.550686,0.227326,0.165774,0.935272,-0.441081,2.730945,0.326047,0.324734,0.039297,0.995975,0.234928,0.179239
2024-09-23 00:02:13.993,V24-SP2-04-067,V24-SP2-04,P1-SP2-EXF01,67,133.9938,1314.1,2628,0.634715,-0.325126,2.945037,0.183155,0.058499,0.020271,0.319394,0.526311,0.19605,0.622135,0.026415,3.658354,0.173495,0.041165,0.010602,0.237271,0.663121,0.225332,0.833887,-0.657209,2.658841,0.22411,0.313748,0.0327,1.399973,0.238104,0.139091,0.946432,-0.443855,3.057244,0.337127,0.349157,0.037176,1.035687,0.209459,0.131043
2024-09-23 00:02:15.993,V24-SP2-04-068,V24-SP2-04,P1-SP2-EXF01,68,135.9937,1314.1,2628,0.658737,-0.157162,3.166995,0.154183,0.051145,0.013427,0.331718,0.598283,0.231751,0.611436,0.191062,3.659715,0.172211,0.054821,0.007818,0.318337,0.657861,0.209997,0.82403,-0.568685,2.795164,0.226396,0.340414,0.016268,1.503619,0.225258,0.154871,0.96579,-0.417304,2.927179,0.343529,0.335493,0.022193,0.97661,0.247238,0.179393
2024-09-23 00:02:17.993,V24-SP2-04-069,V24-SP2-04,P1-SP2-EXF01,69,137.9937,1314.1,2628,0.664334,-0.138817,2.988122,0.167148,0.061213,0.017129,0.366223,0.539627,0.243024,0.622317,-0.041725,3.354703,0.135271,0.050963,0.014484,0.376745,0.668497,0.230674,0.812831,-0.501987,2.915608,0.21325,0.35878,0.016642,1.682438,0.214838,0.158864,0.968179,-0.424265,2.922717,0.339385,0.329451,0.029521,0.970729,0.260185,0.182973
2024-11-04 00:00:00.000,V24-SP2-03-000,V24-SP2-03,P1-SP2-EXF01,0,0.0,1400.6,2801,0.312027,0.13907,3.557019,0.024872,0.059146,0.003843,2.378007,0.733981,0.072991,0.335667,0.78726,3.918355,0.03565,0.027321,0.006279,0.76636,0.817167,0.088081,0.261918,-0.284124,3.640695,0.005912,0.003188,0.015169,0.539275,0.879568,0.051468,0.41417,-0.167501,3.441383,0.026502,0.016577,0.003112,0.6255,0.709075,0.079381
2024-11-04 00:00:01.999,V24-SP2-03-001,V24-SP2-03,P1-SP2-EXF01,1,1.9999,1400.6,2801,0.309842,0.127033,3.443046,0.039675,0.044983,0.001972,1.133775,0.675093,0.064093,0.324194,0.471408,3.849491,0.032686,0.035055,0.006641,1.072482,0.81142,0.086751,0.328683,0.508159,3.660319,0.018405,0.013909,0.016192,0.755748,0.798686,0.056427,0.378248,0.020514,3.358553,0.074469,0.045045,0.005195,0.604889,0.698567,0.06623
2024-11-04 00:00:03.999,V24-SP2-03-002,V24-SP2-03,P1-SP2-EXF01,2,3.9998,1400.6,2801,0.331758,0.328561,3.757948,0.041666,0.021536,0.003397,0.516881,0.70137,0.067955,0.321671,0.587625,3.742132,0.037364,0.03687,0.004005,0.986783,0.850512,0.076575,0.37715,-0.298717,3.060231,0.028958,0.053661,0.015903,1.853073,0.819981,0.054631,0.432857,0.29302,4.023207,0.054082,0.0716,0.022888,1.323911,0.730427,0.062687
2024-11-04 00:00:05.999,V24-SP2-03-003,V24-SP2-03,P1-SP2-EXF01,3,5.9997,1400.6,2801,0.323467,0.158427,3.847718,0.029302,0.069808,0.00389,2.382391,0.705962,0.079804,0.333929,1.061361,4.270788,0.048629,0.036449,0.003587,0.749528,0.801961,0.075952,0.363896,0.098111,3.977172,0.035059,0.066925,0.038363,1.908932,0.405781,0.044101,0.410512,0.838111,4.784717,0.046724,0.038747,0.030915,0.829264,0.551133,0.064059
2024-11-04 00:00:07.999,V24-SP2-03-004,V24-SP2-03,P1-SP2-EXF01,4,7.9997,1400.6,2801,0.33596,0.281981,3.441457,0.017278,0.073447,0.006472,4.250816,0.779382,0.070993,0.31509,0.976911,4.097798,0.032099,0.041018,0.003612,1.277857,0.782908,0.076216,0.411585,0.18127,4.012555,0.028243,0.077293,0.029164,2.736659,0.340517,0.051783,0.397398,0.555257,4.602372,0.043824,0.024873,0.024981,0.567561,0.610363,0.0552
2024-11-04 00:00:09.999,V24-SP2-03-005,V24-SP2-03,P1-SP2-EXF01,5,9.9996,1400.6,2801,0.346346,0.576773,4.499777,0.017202,0.060763,0.005814,3.532254,0.818263,0.08224,0.326535,0.720765,3.884856,0.062204,0.010381,0.005833,0.166883,0.793511,0.074134,0.380444,0.030726,4.040333,0.031556,0.083776,0.030931,2.654801,0.394882,0.052422,0.385987,0.126059,3.637079,0.055244,0.007755,0.033099,0.140374,0.410358,0.068673
2024-11-04 00:00:11.999,V24-SP2-03-006,V24-SP2-03,P1-SP2-EXF01,6,11.9995,1400.6,2801,0.331216,0.191106,3.759443,0.020369,0.048991,0.004079,2.405211,0.792689,0.078978,0.327138,0.609389,4.221004,0.057818,0.012131,0.005097,0.20982,0.808236,0.076801,0.387892,0.055557,3.848241,0.030621,0.074227,0.035881,2.424077,0.437708,0.06229,0.420561,0.034149,3.497041,0.057871,0.003601,0.026451,0.06222,0.473245,0.059655
